time,.data
2024/06/03/16:11:00.533047,66
2024/06/03/16:11:00.549836,66
2024/06/03/16:11:00.565025,66
2024/06/03/16:11:00.583017,66
2024/06/03/16:11:00.599182,66
2024/06/03/16:11:00.617167,66
2024/06/03/16:11:00.631693,66
2024/06/03/16:11:00.649355,66
2024/06/03/16:11:00.668298,66
2024/06/03/16:11:00.683887,66
2024/06/03/16:11:00.700729,66
2024/06/03/16:11:00.716148,66
2024/06/03/16:11:00.732651,66
2024/06/03/16:11:00.749212,66
2024/06/03/16:11:00.766140,66
2024/06/03/16:11:00.783146,66
2024/06/03/16:11:00.798997,66
2024/06/03/16:11:00.815809,66
2024/06/03/16:11:00.832722,66
2024/06/03/16:11:00.849638,66
2024/06/03/16:11:00.866222,66
2024/06/03/16:11:00.882445,66
2024/06/03/16:11:00.900029,66
2024/06/03/16:11:00.915600,66
2024/06/03/16:11:00.932714,66
2024/06/03/16:11:00.948790,66
2024/06/03/16:11:00.965491,66
2024/06/03/16:11:00.982978,66
2024/06/03/16:11:00.999028,66
2024/06/03/16:11:01.016725,66
2024/06/03/16:11:01.032418,66
2024/06/03/16:11:01.048731,66
2024/06/03/16:11:01.066128,66
2024/06/03/16:11:01.082702,66
2024/06/03/16:11:01.105738,66
2024/06/03/16:11:01.118130,66
2024/06/03/16:11:01.132082,66
2024/06/03/16:11:01.149023,66
2024/06/03/16:11:01.166282,66
2024/06/03/16:11:01.181191,66
2024/06/03/16:11:01.198902,66
2024/06/03/16:11:01.216185,66
2024/06/03/16:11:01.232338,66
2024/06/03/16:11:01.249154,66
2024/06/03/16:11:01.265415,66
2024/06/03/16:11:01.284477,66
2024/06/03/16:11:01.298330,66
2024/06/03/16:11:01.316203,66
2024/06/03/16:11:01.330402,66
2024/06/03/16:11:01.348101,66
2024/06/03/16:11:01.366449,66
2024/06/03/16:11:01.383244,66
2024/06/03/16:11:01.398558,66
2024/06/03/16:11:01.415802,66
2024/06/03/16:11:01.431782,66
2024/06/03/16:11:01.449741,66
2024/06/03/16:11:01.466534,66
2024/06/03/16:11:01.483382,66
2024/06/03/16:11:01.501443,66
2024/06/03/16:11:01.516039,66
2024/06/03/16:11:01.532452,66
2024/06/03/16:11:01.549894,66
2024/06/03/16:11:01.565092,66
2024/06/03/16:11:01.582039,66
2024/06/03/16:11:01.597973,66
2024/06/03/16:11:01.616985,66
2024/06/03/16:11:01.632572,66
2024/06/03/16:11:01.651646,66
2024/06/03/16:11:01.667421,66
2024/06/03/16:11:01.684270,66
2024/06/03/16:11:01.699819,66
2024/06/03/16:11:01.715564,66
2024/06/03/16:11:01.732337,66
2024/06/03/16:11:01.749727,66
2024/06/03/16:11:01.766152,66
2024/06/03/16:11:01.780795,66
2024/06/03/16:11:01.798619,66
2024/06/03/16:11:01.814074,66
2024/06/03/16:11:01.831856,66
2024/06/03/16:11:01.847570,66
2024/06/03/16:11:01.865367,66
2024/06/03/16:11:01.882153,66
2024/06/03/16:11:01.898945,66
2024/06/03/16:11:01.915881,66
2024/06/03/16:11:01.931936,66
2024/06/03/16:11:01.948487,66
2024/06/03/16:11:01.966222,66
2024/06/03/16:11:01.982970,66
2024/06/03/16:11:01.999172,66
2024/06/03/16:11:02.015750,66
2024/06/03/16:11:02.032714,66
2024/06/03/16:11:02.049118,66
2024/06/03/16:11:02.065785,66
2024/06/03/16:11:02.082350,66
2024/06/03/16:11:02.098588,66
2024/06/03/16:11:02.114463,66
2024/06/03/16:11:02.132098,66
2024/06/03/16:11:02.149340,66
2024/06/03/16:11:02.165290,66
2024/06/03/16:11:02.181271,66
2024/06/03/16:11:02.200270,66
2024/06/03/16:11:02.218193,66
2024/06/03/16:11:02.231581,66
2024/06/03/16:11:02.248626,66
2024/06/03/16:11:02.264727,66
2024/06/03/16:11:02.283743,66
2024/06/03/16:11:02.298420,66
2024/06/03/16:11:02.315032,66
2024/06/03/16:11:02.331749,66
2024/06/03/16:11:02.349818,66
2024/06/03/16:11:02.365918,66
2024/06/03/16:11:02.382508,66
2024/06/03/16:11:02.399872,66
2024/06/03/16:11:02.416809,66
2024/06/03/16:11:02.434099,66
2024/06/03/16:11:02.449654,66
2024/06/03/16:11:02.468172,66
2024/06/03/16:11:02.483437,66
2024/06/03/16:11:02.501439,66
2024/06/03/16:11:02.516456,66
2024/06/03/16:11:02.533133,66
2024/06/03/16:11:02.548308,66
2024/06/03/16:11:02.565122,66
2024/06/03/16:11:02.582901,66
2024/06/03/16:11:02.598506,66
2024/06/03/16:11:02.616057,66
2024/06/03/16:11:02.632589,66
2024/06/03/16:11:02.648769,66
2024/06/03/16:11:02.665397,66
2024/06/03/16:11:02.682203,66
2024/06/03/16:11:02.699100,66
2024/06/03/16:11:02.715425,66
2024/06/03/16:11:02.732275,66
2024/06/03/16:11:02.748400,66
2024/06/03/16:11:02.765784,66
2024/06/03/16:11:02.782717,66
2024/06/03/16:11:02.798795,66
2024/06/03/16:11:02.816063,66
2024/06/03/16:11:02.832518,66
2024/06/03/16:11:02.849315,66
2024/06/03/16:11:02.867020,66
2024/06/03/16:11:02.882267,66
2024/06/03/16:11:02.900184,66
2024/06/03/16:11:02.915765,66
2024/06/03/16:11:02.934163,66
2024/06/03/16:11:02.949440,66
2024/06/03/16:11:02.965603,66
2024/06/03/16:11:02.984411,66
2024/06/03/16:11:03.001673,66
2024/06/03/16:11:03.017845,66
2024/06/03/16:11:03.032958,66
2024/06/03/16:11:03.049142,66
2024/06/03/16:11:03.066391,66
2024/06/03/16:11:03.083022,66
2024/06/03/16:11:03.099113,66
2024/06/03/16:11:03.115861,66
2024/06/03/16:11:03.132854,66
2024/06/03/16:11:03.149144,66
2024/06/03/16:11:03.166367,66
2024/06/03/16:11:03.184504,66
2024/06/03/16:11:03.199873,66
2024/06/03/16:11:03.215660,66
2024/06/03/16:11:03.232688,66
2024/06/03/16:11:03.248771,66
2024/06/03/16:11:03.265175,66
2024/06/03/16:11:03.282631,66
2024/06/03/16:11:03.299294,66
2024/06/03/16:11:03.316578,66
2024/06/03/16:11:03.332855,66
2024/06/03/16:11:03.349666,66
2024/06/03/16:11:03.367315,66
2024/06/03/16:11:03.383100,66
2024/06/03/16:11:03.399424,66
2024/06/03/16:11:03.415943,66
2024/06/03/16:11:03.432223,66
2024/06/03/16:11:03.448299,66
2024/06/03/16:11:03.465255,66
2024/06/03/16:11:03.482195,66
2024/06/03/16:11:03.498454,66
2024/06/03/16:11:03.515738,66
2024/06/03/16:11:03.532313,66
2024/06/03/16:11:03.548820,66
2024/06/03/16:11:03.566009,66
2024/06/03/16:11:03.583375,66
2024/06/03/16:11:03.598063,66
2024/06/03/16:11:03.616094,66
2024/06/03/16:11:03.632943,66
2024/06/03/16:11:03.649836,66
2024/06/03/16:11:03.665274,66
2024/06/03/16:11:03.682834,66
2024/06/03/16:11:03.698817,66
2024/06/03/16:11:03.716595,66
2024/06/03/16:11:03.733045,66
2024/06/03/16:11:03.751237,66
2024/06/03/16:11:03.767372,66
2024/06/03/16:11:03.783317,66
2024/06/03/16:11:03.799860,66
2024/06/03/16:11:03.816595,66
2024/06/03/16:11:03.833180,66
2024/06/03/16:11:03.847789,66
2024/06/03/16:11:03.864794,66
2024/06/03/16:11:03.882234,66
2024/06/03/16:11:03.899364,66
2024/06/03/16:11:03.916363,66
2024/06/03/16:11:03.934984,66
2024/06/03/16:11:03.949454,66
2024/06/03/16:11:03.967194,66
2024/06/03/16:11:03.983487,66
2024/06/03/16:11:03.998129,66
2024/06/03/16:11:04.016580,66
2024/06/03/16:11:04.034318,66
2024/06/03/16:11:04.049537,66
2024/06/03/16:11:04.065499,66
2024/06/03/16:11:04.083035,66
2024/06/03/16:11:04.104974,66
2024/06/03/16:11:04.114897,66
2024/06/03/16:11:04.133158,66
2024/06/03/16:11:04.148898,66
2024/06/03/16:11:04.165305,66
2024/06/03/16:11:04.182570,66
2024/06/03/16:11:04.200254,66
2024/06/03/16:11:04.216420,66
2024/06/03/16:11:04.232450,66
2024/06/03/16:11:04.248949,66
2024/06/03/16:11:04.265370,66
2024/06/03/16:11:04.282390,66
2024/06/03/16:11:04.298639,66
2024/06/03/16:11:04.315905,66
2024/06/03/16:11:04.332032,66
2024/06/03/16:11:04.349395,66
2024/06/03/16:11:04.365218,66
2024/06/03/16:11:04.382160,66
2024/06/03/16:11:04.399231,66
2024/06/03/16:11:04.415363,66
2024/06/03/16:11:04.432238,66
2024/06/03/16:11:04.448468,66
2024/06/03/16:11:04.466194,66
2024/06/03/16:11:04.482829,65
2024/06/03/16:11:04.499091,65
2024/06/03/16:11:04.516456,65
2024/06/03/16:11:04.531386,65
2024/06/03/16:11:04.549597,65
2024/06/03/16:11:04.566036,65
2024/06/03/16:11:04.583370,65
2024/06/03/16:11:04.599889,65
2024/06/03/16:11:04.616473,65
2024/06/03/16:11:04.633401,65
2024/06/03/16:11:04.649587,65
2024/06/03/16:11:04.666035,65
2024/06/03/16:11:04.682477,65
2024/06/03/16:11:04.699365,65
2024/06/03/16:11:04.719552,65
2024/06/03/16:11:04.731923,65
2024/06/03/16:11:04.749138,65
2024/06/03/16:11:04.766140,65
2024/06/03/16:11:04.783023,65
2024/06/03/16:11:04.799803,65
2024/06/03/16:11:04.815448,65
2024/06/03/16:11:04.833399,65
2024/06/03/16:11:04.848764,65
2024/06/03/16:11:04.866261,65
2024/06/03/16:11:04.882632,65
2024/06/03/16:11:04.898996,65
2024/06/03/16:11:04.914801,65
2024/06/03/16:11:04.932006,65
2024/06/03/16:11:04.949732,65
2024/06/03/16:11:04.967471,65
2024/06/03/16:11:04.982426,65
2024/06/03/16:11:04.999510,65
2024/06/03/16:11:05.017361,65
2024/06/03/16:11:05.031359,65
2024/06/03/16:11:05.049124,65
2024/06/03/16:11:05.065133,65
2024/06/03/16:11:05.082681,65
2024/06/03/16:11:05.099489,65
2024/06/03/16:11:05.116107,65
2024/06/03/16:11:05.132977,65
2024/06/03/16:11:05.148345,65
2024/06/03/16:11:05.166389,65
2024/06/03/16:11:05.184202,65
2024/06/03/16:11:05.199571,65
2024/06/03/16:11:05.215216,65
2024/06/03/16:11:05.231997,65
2024/06/03/16:11:05.249218,65
2024/06/03/16:11:05.265419,65
2024/06/03/16:11:05.282025,65
2024/06/03/16:11:05.299349,65
2024/06/03/16:11:05.316764,65
2024/06/03/16:11:05.332469,65
2024/06/03/16:11:05.350836,65
2024/06/03/16:11:05.366024,65
2024/06/03/16:11:05.383651,65
2024/06/03/16:11:05.397892,65
2024/06/03/16:11:05.415377,65
2024/06/03/16:11:05.433318,65
2024/06/03/16:11:05.449339,65
2024/06/03/16:11:05.466329,65
2024/06/03/16:11:05.482551,65
2024/06/03/16:11:05.498716,65
2024/06/03/16:11:05.518136,65
2024/06/03/16:11:05.534671,65
2024/06/03/16:11:05.552736,65
2024/06/03/16:11:05.565760,65
2024/06/03/16:11:05.582713,65
2024/06/03/16:11:05.599041,65
2024/06/03/16:11:05.616170,65
2024/06/03/16:11:05.632325,65
2024/06/03/16:11:05.648153,65
2024/06/03/16:11:05.664682,65
2024/06/03/16:11:05.682898,65
2024/06/03/16:11:05.698187,65
2024/06/03/16:11:05.715404,65
2024/06/03/16:11:05.731151,65
2024/06/03/16:11:05.748777,65
2024/06/03/16:11:05.765297,65
2024/06/03/16:11:05.781859,65
2024/06/03/16:11:05.798684,65
2024/06/03/16:11:05.815171,65
2024/06/03/16:11:05.830573,65
2024/06/03/16:11:05.849188,65
2024/06/03/16:11:05.866179,65
2024/06/03/16:11:05.882501,65
2024/06/03/16:11:05.899428,65
2024/06/03/16:11:05.914337,65
2024/06/03/16:11:05.933600,65
2024/06/03/16:11:05.948138,65
2024/06/03/16:11:05.966164,65
2024/06/03/16:11:05.982674,65
2024/06/03/16:11:05.998791,65
2024/06/03/16:11:06.016261,65
2024/06/03/16:11:06.032497,65
2024/06/03/16:11:06.048498,65
2024/06/03/16:11:06.065218,65
2024/06/03/16:11:06.083195,65
2024/06/03/16:11:06.099282,65
2024/06/03/16:11:06.115806,65
2024/06/03/16:11:06.133803,65
2024/06/03/16:11:06.149943,65
2024/06/03/16:11:06.166575,65
2024/06/03/16:11:06.184947,65
2024/06/03/16:11:06.200145,65
2024/06/03/16:11:06.215556,65
2024/06/03/16:11:06.232363,65
2024/06/03/16:11:06.249072,65
2024/06/03/16:11:06.266834,65
2024/06/03/16:11:06.283065,65
2024/06/03/16:11:06.297984,65
2024/06/03/16:11:06.315786,65
2024/06/03/16:11:06.334167,65
2024/06/03/16:11:06.350223,65
2024/06/03/16:11:06.365422,65
2024/06/03/16:11:06.382394,65
2024/06/03/16:11:06.399319,65
2024/06/03/16:11:06.416007,65
2024/06/03/16:11:06.433030,65
2024/06/03/16:11:06.448078,65
2024/06/03/16:11:06.466088,65
2024/06/03/16:11:06.481908,65
2024/06/03/16:11:06.499300,65
2024/06/03/16:11:06.514539,65
2024/06/03/16:11:06.532449,65
2024/06/03/16:11:06.549303,65
2024/06/03/16:11:06.565537,65
2024/06/03/16:11:06.582565,65
2024/06/03/16:11:06.599445,65
2024/06/03/16:11:06.616425,65
2024/06/03/16:11:06.632957,65
2024/06/03/16:11:06.649034,65
2024/06/03/16:11:06.665756,65
2024/06/03/16:11:06.681374,65
2024/06/03/16:11:06.697966,65
2024/06/03/16:11:06.715668,65
2024/06/03/16:11:06.731652,65
2024/06/03/16:11:06.749631,65
2024/06/03/16:11:06.764900,65
2024/06/03/16:11:06.781569,65
2024/06/03/16:11:06.797396,65
2024/06/03/16:11:06.815893,65
2024/06/03/16:11:06.831841,65
2024/06/03/16:11:06.850522,65
2024/06/03/16:11:06.865231,65
2024/06/03/16:11:06.881926,65
2024/06/03/16:11:06.898658,65
2024/06/03/16:11:06.915145,65
2024/06/03/16:11:06.931860,65
2024/06/03/16:11:06.948478,65
2024/06/03/16:11:06.965635,65
2024/06/03/16:11:06.981783,65
2024/06/03/16:11:06.998688,65
2024/06/03/16:11:07.016030,65
2024/06/03/16:11:07.032145,65
2024/06/03/16:11:07.048155,65
2024/06/03/16:11:07.067450,65
2024/06/03/16:11:07.083130,65
2024/06/03/16:11:07.100224,65
2024/06/03/16:11:07.116544,65
2024/06/03/16:11:07.132790,65
2024/06/03/16:11:07.149388,65
2024/06/03/16:11:07.165415,65
2024/06/03/16:11:07.184738,65
2024/06/03/16:11:07.198813,65
2024/06/03/16:11:07.215603,65
2024/06/03/16:11:07.232134,65
2024/06/03/16:11:07.249837,65
2024/06/03/16:11:07.265655,65
2024/06/03/16:11:07.282826,65
2024/06/03/16:11:07.299167,65
2024/06/03/16:11:07.314995,65
2024/06/03/16:11:07.332704,65
2024/06/03/16:11:07.348410,65
2024/06/03/16:11:07.365652,65
2024/06/03/16:11:07.382497,65
2024/06/03/16:11:07.399366,65
2024/06/03/16:11:07.415490,65
2024/06/03/16:11:07.432645,65
2024/06/03/16:11:07.448639,65
2024/06/03/16:11:07.466249,65
2024/06/03/16:11:07.481840,65
2024/06/03/16:11:07.499938,65
2024/06/03/16:11:07.514458,65
2024/06/03/16:11:07.532540,65
2024/06/03/16:11:07.548466,65
2024/06/03/16:11:07.565434,65
2024/06/03/16:11:07.582945,65
2024/06/03/16:11:07.596945,65
2024/06/03/16:11:07.614649,65
2024/06/03/16:11:07.631468,65
2024/06/03/16:11:07.648134,65
2024/06/03/16:11:07.665032,65
2024/06/03/16:11:07.681697,65
2024/06/03/16:11:07.700095,65
2024/06/03/16:11:07.715384,65
2024/06/03/16:11:07.734801,65
2024/06/03/16:11:07.749822,65
2024/06/03/16:11:07.765732,65
2024/06/03/16:11:07.781665,65
2024/06/03/16:11:07.798982,65
2024/06/03/16:11:07.816407,65
2024/06/03/16:11:07.832437,65
2024/06/03/16:11:07.849349,65
2024/06/03/16:11:07.867083,65
2024/06/03/16:11:07.882702,65
2024/06/03/16:11:07.898740,65
2024/06/03/16:11:07.915161,65
2024/06/03/16:11:07.932879,65
2024/06/03/16:11:07.951033,65
2024/06/03/16:11:07.966225,65
2024/06/03/16:11:07.984121,65
2024/06/03/16:11:07.999396,65
2024/06/03/16:11:08.016178,65
2024/06/03/16:11:08.032779,65
2024/06/03/16:11:08.048767,65
2024/06/03/16:11:08.066011,65
2024/06/03/16:11:08.082686,65
2024/06/03/16:11:08.100030,65
2024/06/03/16:11:08.114964,65
2024/06/03/16:11:08.132589,65
2024/06/03/16:11:08.148627,65
2024/06/03/16:11:08.166734,65
2024/06/03/16:11:08.182350,65
2024/06/03/16:11:08.198158,65
2024/06/03/16:11:08.216509,65
2024/06/03/16:11:08.230532,65
2024/06/03/16:11:08.248723,65
2024/06/03/16:11:08.264444,65
2024/06/03/16:11:08.281949,65
2024/06/03/16:11:08.299641,65
2024/06/03/16:11:08.316233,65
2024/06/03/16:11:08.332449,65
2024/06/03/16:11:08.347884,65
2024/06/03/16:11:08.366239,65
2024/06/03/16:11:08.382341,65
2024/06/03/16:11:08.399232,65
2024/06/03/16:11:08.416161,65
2024/06/03/16:11:08.433177,65
2024/06/03/16:11:08.450108,65
2024/06/03/16:11:08.468325,65
2024/06/03/16:11:08.483660,65
2024/06/03/16:11:08.499756,65
2024/06/03/16:11:08.516470,65
2024/06/03/16:11:08.533116,65
2024/06/03/16:11:08.549529,65
2024/06/03/16:11:08.566085,65
2024/06/03/16:11:08.583195,65
2024/06/03/16:11:08.599450,65
2024/06/03/16:11:08.616545,65
2024/06/03/16:11:08.633228,65
2024/06/03/16:11:08.649015,65
2024/06/03/16:11:08.666076,65
2024/06/03/16:11:08.683895,66
2024/06/03/16:11:08.699541,66
2024/06/03/16:11:08.714540,66
2024/06/03/16:11:08.733020,66
2024/06/03/16:11:08.747581,66
2024/06/03/16:11:08.765989,66
2024/06/03/16:11:08.783139,66
2024/06/03/16:11:08.799467,66
2024/06/03/16:11:08.816244,66
2024/06/03/16:11:08.832695,66
2024/06/03/16:11:08.849885,66
2024/06/03/16:11:08.864759,66
2024/06/03/16:11:08.882857,66
2024/06/03/16:11:08.899102,66
2024/06/03/16:11:08.916004,66
2024/06/03/16:11:08.931693,66
2024/06/03/16:11:08.948728,66
2024/06/03/16:11:08.965729,67
2024/06/03/16:11:08.982274,67
2024/06/03/16:11:08.999552,67
2024/06/03/16:11:09.016905,67
2024/06/03/16:11:09.030745,67
2024/06/03/16:11:09.049021,67
2024/06/03/16:11:09.065198,68
2024/06/03/16:11:09.082774,68
2024/06/03/16:11:09.097006,68
2024/06/03/16:11:09.114738,68
2024/06/03/16:11:09.131648,68
2024/06/03/16:11:09.147642,68
2024/06/03/16:11:09.165775,68
2024/06/03/16:11:09.180994,68
2024/06/03/16:11:09.198515,68
2024/06/03/16:11:09.215670,68
2024/06/03/16:11:09.233329,68
2024/06/03/16:11:09.251282,68
2024/06/03/16:11:09.266820,68
2024/06/03/16:11:09.287023,68
2024/06/03/16:11:09.301666,68
2024/06/03/16:11:09.315524,68
2024/06/03/16:11:09.333203,68
2024/06/03/16:11:09.348327,68
2024/06/03/16:11:09.365656,68
2024/06/03/16:11:09.383211,68
2024/06/03/16:11:09.402144,68
2024/06/03/16:11:09.416311,68
2024/06/03/16:11:09.434615,68
2024/06/03/16:11:09.450589,68
2024/06/03/16:11:09.467002,68
2024/06/03/16:11:09.482974,68
2024/06/03/16:11:09.498082,68
2024/06/03/16:11:09.515520,68
2024/06/03/16:11:09.532313,68
2024/06/03/16:11:09.549781,68
2024/06/03/16:11:09.564685,68
2024/06/03/16:11:09.581747,68
2024/06/03/16:11:09.597090,68
2024/06/03/16:11:09.616518,68
2024/06/03/16:11:09.632039,68
2024/06/03/16:11:09.648181,68
2024/06/03/16:11:09.665124,68
2024/06/03/16:11:09.682497,68
2024/06/03/16:11:09.698420,68
2024/06/03/16:11:09.716762,68
2024/06/03/16:11:09.732246,68
2024/06/03/16:11:09.749838,68
2024/06/03/16:11:09.766726,68
2024/06/03/16:11:09.782406,68
2024/06/03/16:11:09.798164,68
2024/06/03/16:11:09.815228,68
2024/06/03/16:11:09.832137,68
2024/06/03/16:11:09.848354,68
2024/06/03/16:11:09.866235,68
2024/06/03/16:11:09.882538,68
2024/06/03/16:11:09.899231,68
2024/06/03/16:11:09.915028,68
2024/06/03/16:11:09.932936,68
2024/06/03/16:11:09.949236,68
2024/06/03/16:11:09.965576,68
2024/06/03/16:11:09.982366,68
2024/06/03/16:11:09.999894,68
2024/06/03/16:11:10.017044,68
2024/06/03/16:11:10.032647,68
2024/06/03/16:11:10.050124,68
2024/06/03/16:11:10.065190,68
2024/06/03/16:11:10.082712,68
2024/06/03/16:11:10.100518,68
2024/06/03/16:11:10.116789,68
2024/06/03/16:11:10.132671,68
2024/06/03/16:11:10.148255,68
2024/06/03/16:11:10.166387,68
2024/06/03/16:11:10.183214,68
2024/06/03/16:11:10.201993,68
2024/06/03/16:11:10.215876,68
2024/06/03/16:11:10.233594,68
2024/06/03/16:11:10.249999,68
2024/06/03/16:11:10.268100,68
2024/06/03/16:11:10.286116,68
2024/06/03/16:11:10.297081,68
2024/06/03/16:11:10.315494,68
2024/06/03/16:11:10.331645,68
2024/06/03/16:11:10.348312,68
2024/06/03/16:11:10.365605,68
2024/06/03/16:11:10.382269,69
2024/06/03/16:11:10.398935,69
2024/06/03/16:11:10.415986,69
2024/06/03/16:11:10.432030,69
2024/06/03/16:11:10.448795,69
2024/06/03/16:11:10.466937,69
2024/06/03/16:11:10.484350,69
2024/06/03/16:11:10.502886,69
2024/06/03/16:11:10.515384,69
2024/06/03/16:11:10.532464,69
2024/06/03/16:11:10.549433,69
2024/06/03/16:11:10.564842,69
2024/06/03/16:11:10.583135,69
2024/06/03/16:11:10.599383,69
2024/06/03/16:11:10.616251,69
2024/06/03/16:11:10.632833,69
2024/06/03/16:11:10.648155,69
2024/06/03/16:11:10.664514,69
2024/06/03/16:11:10.681293,69
2024/06/03/16:11:10.698813,69
2024/06/03/16:11:10.715602,69
2024/06/03/16:11:10.733694,69
2024/06/03/16:11:10.748366,69
2024/06/03/16:11:10.767267,69
2024/06/03/16:11:10.782484,69
2024/06/03/16:11:10.800789,69
2024/06/03/16:11:10.818150,69
2024/06/03/16:11:10.831754,69
2024/06/03/16:11:10.847761,69
2024/06/03/16:11:10.865138,69
2024/06/03/16:11:10.881639,69
2024/06/03/16:11:10.899318,69
2024/06/03/16:11:10.916071,69
2024/06/03/16:11:10.935170,69
2024/06/03/16:11:10.949563,69
2024/06/03/16:11:10.967615,69
2024/06/03/16:11:10.983832,69
2024/06/03/16:11:10.999577,69
2024/06/03/16:11:11.016678,69
2024/06/03/16:11:11.032409,69
2024/06/03/16:11:11.049543,69
2024/06/03/16:11:11.064382,69
2024/06/03/16:11:11.082168,69
2024/06/03/16:11:11.098352,69
2024/06/03/16:11:11.116127,69
2024/06/03/16:11:11.131211,69
2024/06/03/16:11:11.150346,69
2024/06/03/16:11:11.164757,69
2024/06/03/16:11:11.181377,69
2024/06/03/16:11:11.198345,69
2024/06/03/16:11:11.214978,69
2024/06/03/16:11:11.232522,69
2024/06/03/16:11:11.248235,69
2024/06/03/16:11:11.263969,69
2024/06/03/16:11:11.283801,69
2024/06/03/16:11:11.298211,69
2024/06/03/16:11:11.317160,69
2024/06/03/16:11:11.331903,69
2024/06/03/16:11:11.348958,69
2024/06/03/16:11:11.366143,69
2024/06/03/16:11:11.382794,69
2024/06/03/16:11:11.399278,69
2024/06/03/16:11:11.416349,69
2024/06/03/16:11:11.431313,69
2024/06/03/16:11:11.448854,69
2024/06/03/16:11:11.464800,69
2024/06/03/16:11:11.482795,69
2024/06/03/16:11:11.498775,69
2024/06/03/16:11:11.515774,69
2024/06/03/16:11:11.531973,69
2024/06/03/16:11:11.547786,69
2024/06/03/16:11:11.566719,69
2024/06/03/16:11:11.581409,69
2024/06/03/16:11:11.599200,69
2024/06/03/16:11:11.616281,69
2024/06/03/16:11:11.633134,69
2024/06/03/16:11:11.649418,69
2024/06/03/16:11:11.665554,69
2024/06/03/16:11:11.681726,69
2024/06/03/16:11:11.700744,69
2024/06/03/16:11:11.717157,69
2024/06/03/16:11:11.732344,69
2024/06/03/16:11:11.749172,69
2024/06/03/16:11:11.766138,69
2024/06/03/16:11:11.783341,69
2024/06/03/16:11:11.801939,69
2024/06/03/16:11:11.821658,69
2024/06/03/16:11:11.832203,69
2024/06/03/16:11:11.848832,69
2024/06/03/16:11:11.865460,69
2024/06/03/16:11:11.883108,69
2024/06/03/16:11:11.899053,69
2024/06/03/16:11:11.915820,69
2024/06/03/16:11:11.931417,69
2024/06/03/16:11:11.948292,69
2024/06/03/16:11:11.965563,69
2024/06/03/16:11:11.981512,69
2024/06/03/16:11:11.999277,69
2024/06/03/16:11:12.016693,69
2024/06/03/16:11:12.032550,69
2024/06/03/16:11:12.048680,69
2024/06/03/16:11:12.066046,69
2024/06/03/16:11:12.082404,69
2024/06/03/16:11:12.099236,69
2024/06/03/16:11:12.115118,69
2024/06/03/16:11:12.133522,69
2024/06/03/16:11:12.149834,69
2024/06/03/16:11:12.165593,69
2024/06/03/16:11:12.182731,69
2024/06/03/16:11:12.199359,69
2024/06/03/16:11:12.215853,69
2024/06/03/16:11:12.233501,69
2024/06/03/16:11:12.247476,69
2024/06/03/16:11:12.266261,69
2024/06/03/16:11:12.283123,69
2024/06/03/16:11:12.298736,69
2024/06/03/16:11:12.315860,69
2024/06/03/16:11:12.332750,69
2024/06/03/16:11:12.349707,69
2024/06/03/16:11:12.366152,69
2024/06/03/16:11:12.384486,69
2024/06/03/16:11:12.399422,69
2024/06/03/16:11:12.416669,69
2024/06/03/16:11:12.433293,69
2024/06/03/16:11:12.448776,69
2024/06/03/16:11:12.465012,70
2024/06/03/16:11:12.483976,70
2024/06/03/16:11:12.499334,70
2024/06/03/16:11:12.517788,70
2024/06/03/16:11:12.535203,70
2024/06/03/16:11:12.552522,70
2024/06/03/16:11:12.568300,70
