time,.topic_brake,.position_brake,.is_move_brake,.topic_dir,.current_position_dir,.enable_dir,.is_limit_right_dir,.is_limit_left_dir,.topic_accel,.enable_accel,.pwm_accel,.voltage_accel
2024/06/03/16:11:48.588729,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.601455,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.624622,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.639456,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.657059,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.672518,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.689089,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.706667,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.721633,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.738178,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.762494,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.776544,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.792947,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.812568,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.828190,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.842367,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.860190,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.875121,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,112,2.1960785388946533
2024/06/03/16:11:48.891460,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:48.908032,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:48.925720,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:48.949339,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:48.962786,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:48.979198,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:48.998790,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:49.011932,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:49.028401,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,113,2.215686321258545
2024/06/03/16:11:49.045172,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,114,2.2352941036224365
2024/06/03/16:11:49.061261,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,114,2.2352941036224365
2024/06/03/16:11:49.077710,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,114,2.2352941036224365
2024/06/03/16:11:49.093926,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,115,2.254901885986328
2024/06/03/16:11:49.110557,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.135200,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.152318,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.166122,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.184185,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.198656,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.215052,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.236516,puma/brake/command,0,False,puma/direction/command,365,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.252984,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.269513,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.285969,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.303433,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.321680,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.336163,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.351603,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.369766,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.388080,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.404083,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.423001,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.439049,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.456560,puma/brake/command,0,False,puma/direction/command,365,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:49.475002,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.489332,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.505008,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.523454,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.537965,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.555047,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.572310,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.590320,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.608962,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.627279,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.644147,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.658302,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.677604,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.691845,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.713776,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.729488,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.746141,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.762411,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.778928,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.795187,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.811582,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.828158,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.844565,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.861092,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.877332,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.901252,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.917170,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.935962,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.949435,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.967752,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.981730,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:49.998310,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.017539,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.030925,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.047481,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.063628,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.085706,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.101920,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.118540,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.137488,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.152401,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.168154,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.192169,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,117,2.2941176891326904
2024/06/03/16:11:50.207156,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:50.222416,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:50.239015,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:50.255330,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:50.273845,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:50.289697,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,118,2.313725471496582
2024/06/03/16:11:50.304638,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,119,2.3333332538604736
2024/06/03/16:11:50.320931,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,119,2.3333332538604736
2024/06/03/16:11:50.337535,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,119,2.3333332538604736
2024/06/03/16:11:50.355045,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,119,2.3333332538604736
2024/06/03/16:11:50.375953,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,119,2.3333332538604736
2024/06/03/16:11:50.396145,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,119,2.3333332538604736
2024/06/03/16:11:50.409825,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,119,2.3333332538604736
2024/06/03/16:11:50.428695,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,120,2.3529412746429443
2024/06/03/16:11:50.441674,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,120,2.3529412746429443
2024/06/03/16:11:50.458496,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,121,2.372549057006836
2024/06/03/16:11:50.474465,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,121,2.372549057006836
2024/06/03/16:11:50.493422,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,121,2.372549057006836
2024/06/03/16:11:50.507174,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,121,2.372549057006836
2024/06/03/16:11:50.523684,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,121,2.372549057006836
2024/06/03/16:11:50.540029,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,121,2.372549057006836
2024/06/03/16:11:50.562129,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,121,2.372549057006836
2024/06/03/16:11:50.581748,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.595001,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.611316,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.629413,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.644014,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.668428,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.684102,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.699961,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.718648,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.733666,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.749231,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.771304,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.789427,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.803130,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.819601,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.835958,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.854631,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.870662,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.886575,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.902258,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.919521,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.941341,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.959100,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.975096,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:50.990841,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:51.005506,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:51.022048,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,122,2.3921568393707275
2024/06/03/16:11:51.038351,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,123,2.411764621734619
2024/06/03/16:11:51.055019,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,123,2.411764621734619
2024/06/03/16:11:51.071376,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.088765,puma/brake/command,0,False,puma/direction/command,365,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.106998,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.126135,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.142737,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.158943,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.175376,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.191926,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.210510,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.224808,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.248445,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.263102,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.279408,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.295959,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.312367,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.328985,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.345320,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.361917,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.378039,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.394497,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.416791,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.432956,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.450237,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.467501,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.482823,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.498874,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.516380,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.531970,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.550424,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.567518,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.583351,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.602723,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.620196,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.638597,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.652108,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.669370,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.685907,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.701251,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.722986,puma/brake/command,0,False,puma/direction/command,364,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.740148,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,124,2.43137264251709
2024/06/03/16:11:51.758553,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.773120,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.791669,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.805173,puma/brake/command,0,False,puma/direction/command,362,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.824424,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.838093,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.857822,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.870942,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.893090,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.911545,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.925878,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.942487,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.958480,puma/brake/command,0,False,puma/direction/command,363,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.976552,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:51.991488,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:52.010033,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:52.025028,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:52.042707,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:52.057765,puma/brake/command,0,False,puma/direction/command,358,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:52.082323,puma/brake/command,0,False,puma/direction/command,361,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:52.095417,puma/brake/command,0,False,puma/direction/command,359,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
2024/06/03/16:11:52.111968,puma/brake/command,0,False,puma/direction/command,360,False,False,False,puma/accelerator/command,True,125,2.4509804248809814
